pack	locale_file	key	base_id	suffix	kind	english	chinese	english_missing	chinese_missing	quest_name	quest_id	quest_file	quest_type	finish_summary	start_summary	fail_summary	condition_bucket	condition_summary	official_match_ch	official_match_keys
Guiding_Light	SkillLoc\Combat\en.json	675e6741df530679dfa8ef46 successMT	675e6741df530679dfa8ef46	successMT	quest_text	Yeah, just like that. Keep doing that, you're gonna have an easy time.	对，就是这样。继续这么打，你会轻松很多。	no	no	Shot through the heart. Yes, you're to blame.	675e6741df530679dfa8ef46	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[Shots] || CounterCreator[Shots]	Quest[target=675e6645c17fb770df3444e1; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e676647b8e13978be08a9	675e676647b8e13978be08a9		condition_or_misc	Kill Shturman with an SVDS or a G28	使用 SVDS 或 G28 击杀 Shturman	no	no	New park ranger	675e67c8ac30b26478d3c0b3	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination				AvailableForFinish	CounterCreator[kills(target=Savage,value=1,weapon=6176aca650224f204c1da3fb|5c46fbd72e2216398b5a8c9c)]		
Guiding_Light	SkillLoc\Combat\en.json	675e67804ec1c53a5dff7630 acceptMT	675e67804ec1c53a5dff7630	acceptMT	quest_text	Now how do I want to go about this...	该怎么做比较好呢……	no	no	Quality over Quantity	675e67804ec1c53a5dff7630	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,weapon=6176aca650224f204c1da3fb|5aafa857e5b5b00018480968|5fc22d7c187fea44d52eda44|5a367e5dc4a282000e49738f|5df8ce05b11454561e39243b|5c46fbd72e2216398b5a8c9c|57838ad32459774a17445cd2); oneSessionOnly=true; doNotResetIfCounterCompleted=true]	Quest[target=675e6741df530679dfa8ef46; status=4]	CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]				
Guiding_Light	SkillLoc\Combat\en.json	675e67804ec1c53a5dff7630 description	675e67804ec1c53a5dff7630	description	quest_text	Marksman rifles assume there's a marksman in you... not only does this mean that you defeat your targets properly, but that you know when it is time to disengage. I have a special challenge for you: Kill a certain number of people in one raid, while staying below a damage threshold. You might want a secondary weapon to protect you on your way to extract once its done.	既然叫精确射手步枪，那你就得有个射手的样子……这不光意味着你要把目标干净利落地解决，也意味着你得知道什么时候该脱离战斗。我给你个特别挑战：在单场战局内击杀指定人数，同时把伤害控制在阈值以下。等这事做完、往撤离点走的时候，你最好带把副武器防身。	no	no	Quality over Quantity	675e67804ec1c53a5dff7630	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,weapon=6176aca650224f204c1da3fb|5aafa857e5b5b00018480968|5fc22d7c187fea44d52eda44|5a367e5dc4a282000e49738f|5df8ce05b11454561e39243b|5c46fbd72e2216398b5a8c9c|57838ad32459774a17445cd2); oneSessionOnly=true; doNotResetIfCounterCompleted=true]	Quest[target=675e6741df530679dfa8ef46; status=4]	CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]				
Guiding_Light	SkillLoc\Combat\en.json	675e67804ec1c53a5dff7630 name	675e67804ec1c53a5dff7630	name	quest_text	Quality over Quantity	重质不重量	no	no	Quality over Quantity	675e67804ec1c53a5dff7630	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,weapon=6176aca650224f204c1da3fb|5aafa857e5b5b00018480968|5fc22d7c187fea44d52eda44|5a367e5dc4a282000e49738f|5df8ce05b11454561e39243b|5c46fbd72e2216398b5a8c9c|57838ad32459774a17445cd2); oneSessionOnly=true; doNotResetIfCounterCompleted=true]	Quest[target=675e6741df530679dfa8ef46; status=4]	CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]				
Guiding_Light	SkillLoc\Combat\en.json	675e67804ec1c53a5dff7630 successMT	675e67804ec1c53a5dff7630	successMT	quest_text	Pretty good shooting there, friend. It's good for your bank account too, y'know. Less bullets used = less money spent.	打得相当不错，朋友。对你的钱包也有好处，知道吧。子弹打得少，花的钱就少。	no	no	Quality over Quantity	675e67804ec1c53a5dff7630	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,weapon=6176aca650224f204c1da3fb|5aafa857e5b5b00018480968|5fc22d7c187fea44d52eda44|5a367e5dc4a282000e49738f|5df8ce05b11454561e39243b|5c46fbd72e2216398b5a8c9c|57838ad32459774a17445cd2); oneSessionOnly=true; doNotResetIfCounterCompleted=true]	Quest[target=675e6741df530679dfa8ef46; status=4]	CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]				
Guiding_Light	SkillLoc\Combat\en.json	675e67a055b3b21df665b596	675e67a055b3b21df665b596		condition_or_misc	Land 75 shots on the thorax with a DMR	使用精确射手步枪命中胸腔75次	no	no	Shot through the heart. Yes, you're to blame.	675e6741df530679dfa8ef46	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination				AvailableForFinish	CounterCreator[Shots]		
Guiding_Light	SkillLoc\Combat\en.json	675e67a56061ed65f31427af	675e67a56061ed65f31427af		condition_or_misc	Land 20 headshots with a DMR	使用精确射手步枪爆头 20 次	no	no	Shot through the heart. Yes, you're to blame.	675e6741df530679dfa8ef46	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination				AvailableForFinish	CounterCreator[Shots]		
Guiding_Light	SkillLoc\Combat\en.json	675e67c8ac30b26478d3c0b3 acceptMT	675e67c8ac30b26478d3c0b3	acceptMT	quest_text	Hate that guy...	真讨厌那家伙……	no	no	New park ranger	675e67c8ac30b26478d3c0b3	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=Savage,value=1,weapon=6176aca650224f204c1da3fb|5c46fbd72e2216398b5a8c9c)]	Quest[target=675e67804ec1c53a5dff7630; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e67c8ac30b26478d3c0b3 description	675e67c8ac30b26478d3c0b3	description	quest_text	If you want to be a good marksman, it might be worth taking a few notes from that guy watching over the sawmill in Woods. Why don't you go show him that you're better at spotting than he is?	如果你想当个好射手，不妨从森林锯木厂那位看场子的家伙身上学几手。去让他见识一下，你在发现目标这件事上比他更强。	no	no	New park ranger	675e67c8ac30b26478d3c0b3	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=Savage,value=1,weapon=6176aca650224f204c1da3fb|5c46fbd72e2216398b5a8c9c)]	Quest[target=675e67804ec1c53a5dff7630; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e67c8ac30b26478d3c0b3 name	675e67c8ac30b26478d3c0b3	name	quest_text	New park ranger	新任护林员	no	no	New park ranger	675e67c8ac30b26478d3c0b3	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=Savage,value=1,weapon=6176aca650224f204c1da3fb|5c46fbd72e2216398b5a8c9c)]	Quest[target=675e67804ec1c53a5dff7630; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e67c8ac30b26478d3c0b3 successMT	675e67c8ac30b26478d3c0b3	successMT	quest_text	Nice shots! The semi auto makes them a bit less desirable at close quarters, but the high damage and slow ammo consumption also makes it beneficial.	枪打得不错！半自动让它们在近距离不算占优，但高伤害和低弹耗也确实有好处。	no	no	New park ranger	675e67c8ac30b26478d3c0b3	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=Savage,value=1,weapon=6176aca650224f204c1da3fb|5c46fbd72e2216398b5a8c9c)]	Quest[target=675e67804ec1c53a5dff7630; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e68435fe53beaade07c06 acceptMT	675e68435fe53beaade07c06	acceptMT	quest_text	Where am I gonna get that MK-18?	我上哪去弄那把 MK-18？	no	no	Master of firearms: Designated Marksman Rifles (part 1)	675e68435fe53beaade07c06	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=AnyPmc,value=1,weapon=6176aca650224f204c1da3fb)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5aafa857e5b5b00018480968)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5fc22d7c187fea44d52eda44)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5a367e5dc4a282000e49738f)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5df8ce05b11454561e39243b)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5c46fbd72e2216398b5a8c9c)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=57838ad32459774a17445cd2)]	Quest[target=675e67c8ac30b26478d3c0b3; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e68435fe53beaade07c06 description	675e68435fe53beaade07c06	description	quest_text	Don't you wish there were more DMRs in Tarkov? Such a nice weapon type... oh well. Since there's so few, you gotta use each of them.	你不觉得塔科夫里的精确射手步枪太少了吗？这么好的武器类型……算了。正因为数量少，你得把每一把都用一遍。	no	no	Master of firearms: Designated Marksman Rifles (part 1)	675e68435fe53beaade07c06	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=AnyPmc,value=1,weapon=6176aca650224f204c1da3fb)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5aafa857e5b5b00018480968)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5fc22d7c187fea44d52eda44)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5a367e5dc4a282000e49738f)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5df8ce05b11454561e39243b)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5c46fbd72e2216398b5a8c9c)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=57838ad32459774a17445cd2)]	Quest[target=675e67c8ac30b26478d3c0b3; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e68435fe53beaade07c06 name	675e68435fe53beaade07c06	name	quest_text	Master of firearms: Designated Marksman Rifles (part 1)	枪械精通：精确射手步枪（上）	no	no	Master of firearms: Designated Marksman Rifles (part 1)	675e68435fe53beaade07c06	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=AnyPmc,value=1,weapon=6176aca650224f204c1da3fb)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5aafa857e5b5b00018480968)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5fc22d7c187fea44d52eda44)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5a367e5dc4a282000e49738f)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5df8ce05b11454561e39243b)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5c46fbd72e2216398b5a8c9c)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=57838ad32459774a17445cd2)]	Quest[target=675e67c8ac30b26478d3c0b3; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e68435fe53beaade07c06 successMT	675e68435fe53beaade07c06	successMT	quest_text	Nowhere is safe from your eye. Beautiful shooting, mate.	在你的视野下，已经没有安全地带了。枪法真漂亮，伙计。	no	no	Master of firearms: Designated Marksman Rifles (part 1)	675e68435fe53beaade07c06	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination	CounterCreator[kills(target=AnyPmc,value=1,weapon=6176aca650224f204c1da3fb)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5aafa857e5b5b00018480968)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5fc22d7c187fea44d52eda44)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5a367e5dc4a282000e49738f)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5df8ce05b11454561e39243b)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=5c46fbd72e2216398b5a8c9c)] || CounterCreator[kills(target=AnyPmc,value=1,weapon=57838ad32459774a17445cd2)]	Quest[target=675e67c8ac30b26478d3c0b3; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6872e25b06421dcdcece	675e6872e25b06421dcdcece		condition_or_misc	Kill 15 PMCs with the HK G28	使用 HK G28 击杀15名PMC	no	no	Master of firearms: Designated Marksman Rifles (part 1)	675e68435fe53beaade07c06	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination				AvailableForFinish	CounterCreator[kills(target=AnyPmc,value=1,weapon=6176aca650224f204c1da3fb)]		
Guiding_Light	SkillLoc\Combat\en.json	675e687e739aaeed6a1b196e	675e687e739aaeed6a1b196e		condition_or_misc	Kill 15 PMCs with the M1A	使用 M1A 击杀15名PMC	no	no											
Guiding_Light	SkillLoc\Combat\en.json	675e688a98eba1862865ce02	675e688a98eba1862865ce02		condition_or_misc	Kill 15 PMCs with the MK-18	使用 MK-18 击杀15名PMC	no	no	Master of firearms: Designated Marksman Rifles (part 1)	675e68435fe53beaade07c06	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination				AvailableForFinish	CounterCreator[kills(target=AnyPmc,value=1,weapon=5fc22d7c187fea44d52eda44)]		
Guiding_Light	SkillLoc\Combat\en.json	675e6895788b6927fb70035e	675e6895788b6927fb70035e		condition_or_misc	Kill 15 PMCs with the RSASS	使用 RSASS 击杀15名PMC	no	no	Master of firearms: Designated Marksman Rifles (part 1)	675e68435fe53beaade07c06	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination				AvailableForFinish	CounterCreator[kills(target=AnyPmc,value=1,weapon=5a367e5dc4a282000e49738f)]		
Guiding_Light	SkillLoc\Combat\en.json	675e68a3d729f77de01bd8ab	675e68a3d729f77de01bd8ab		condition_or_misc	Kill 15 PMCs with the SR-25	使用 SR-25 击杀15名PMC	no	no	Master of firearms: Designated Marksman Rifles (part 1)	675e68435fe53beaade07c06	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination				AvailableForFinish	CounterCreator[kills(target=AnyPmc,value=1,weapon=5df8ce05b11454561e39243b)]		
Guiding_Light	SkillLoc\Combat\en.json	675e68a8aa003948dabaffd7	675e68a8aa003948dabaffd7		condition_or_misc	Kill 15 PMCs with the SVDS	使用 SVDS 击杀15名PMC	no	no	Master of firearms: Designated Marksman Rifles (part 1)	675e68435fe53beaade07c06	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination				AvailableForFinish	CounterCreator[kills(target=AnyPmc,value=1,weapon=5c46fbd72e2216398b5a8c9c)]		
Guiding_Light	SkillLoc\Combat\en.json	675e68baf4c284eb54b7f48c	675e68baf4c284eb54b7f48c		condition_or_misc	Kill 15 PMCs with the VSS	使用 VSS 击杀15名PMC	no	no	Master of firearms: Designated Marksman Rifles (part 1)	675e68435fe53beaade07c06	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\DMR_quests.json	Elimination				AvailableForFinish	CounterCreator[kills(target=AnyPmc,value=1,weapon=57838ad32459774a17445cd2)]		
Guiding_Light	SkillLoc\Combat\en.json	675e6bc9e4c92c46a57ef4ea acceptMT	675e6bc9e4c92c46a57ef4ea	acceptMT	quest_text	Lock and load.	上膛，开火。	no	no	Suppressive fire	675e6bc9e4c92c46a57ef4ea	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,weapon=64637076203536ad5600c990|64ca3d3954fc657e230529cc|6513ef33e06849f06c0957ca|65268d8ecb944ff1e90ea385|5beed0f50db834001c062b12|65fb023261d5829b2d090755|661ceb1b9311543c7104149b|661cec09b2c6356b4d0c7a36)] || CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]	Quest[target=6755fdc0ce4c4af07e97bbf6; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6bc9e4c92c46a57ef4ea description	675e6bc9e4c92c46a57ef4ea	description	quest_text	Some new LMGS around here recently, you noticed? High caliber as well, rather deadly... Why not learn how to use them?	最近这附近多了几挺新轻机枪，你注意到了吗？还都是大口径，杀伤力不小……不如学学怎么用它们？	no	no	Suppressive fire	675e6bc9e4c92c46a57ef4ea	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,weapon=64637076203536ad5600c990|64ca3d3954fc657e230529cc|6513ef33e06849f06c0957ca|65268d8ecb944ff1e90ea385|5beed0f50db834001c062b12|65fb023261d5829b2d090755|661ceb1b9311543c7104149b|661cec09b2c6356b4d0c7a36)] || CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]	Quest[target=6755fdc0ce4c4af07e97bbf6; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6bc9e4c92c46a57ef4ea name	675e6bc9e4c92c46a57ef4ea	name	quest_text	Suppressive fire	压制火力	no	no	Suppressive fire	675e6bc9e4c92c46a57ef4ea	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,weapon=64637076203536ad5600c990|64ca3d3954fc657e230529cc|6513ef33e06849f06c0957ca|65268d8ecb944ff1e90ea385|5beed0f50db834001c062b12|65fb023261d5829b2d090755|661ceb1b9311543c7104149b|661cec09b2c6356b4d0c7a36)] || CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]	Quest[target=6755fdc0ce4c4af07e97bbf6; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6bc9e4c92c46a57ef4ea successMT	675e6bc9e4c92c46a57ef4ea	successMT	quest_text	How's the weight? They really aren't being very truthful when they call it 'light', are they?	重量感觉如何？它们自称“轻机枪”，可一点也不轻，对吧？	no	no	Suppressive fire	675e6bc9e4c92c46a57ef4ea	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,weapon=64637076203536ad5600c990|64ca3d3954fc657e230529cc|6513ef33e06849f06c0957ca|65268d8ecb944ff1e90ea385|5beed0f50db834001c062b12|65fb023261d5829b2d090755|661ceb1b9311543c7104149b|661cec09b2c6356b4d0c7a36)] || CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]	Quest[target=6755fdc0ce4c4af07e97bbf6; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6bffc11b52656c4719b8	675e6bffc11b52656c4719b8		condition_or_misc	Kill 20 enemies with LMGs	使用轻机枪击杀20名敌人	no	no	Suppressive fire	675e6bc9e4c92c46a57ef4ea	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination				AvailableForFinish	CounterCreator[kills(target=Any,value=1,weapon=64637076203536ad5600c990|64ca3d3954fc657e230529cc|6513ef33e06849f06c0957ca|65268d8ecb944ff1e90ea385|5beed0f50db834001c062b12|65fb023261d5829b2d090755|661ceb1b9311543c7104149b|661cec09b2c6356b4d0c7a36)]		
Guiding_Light	SkillLoc\Combat\en.json	675e6c4e5f5c048d625b3120 acceptMT	675e6c4e5f5c048d625b3120	acceptMT	quest_text	Das a lotta boolets	这子弹可真不少。	no	no	Spray and pray	675e6c4e5f5c048d625b3120	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[Shots]	Quest[target=675e6bc9e4c92c46a57ef4ea; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6c4e5f5c048d625b3120 description	675e6c4e5f5c048d625b3120	description	quest_text	You know what's great about an LMG? You can just keep firing that sucker. That means any place is good for shooting, cause they're gonna fall eventually. Go shoot a bunch of people. Cause it's fun. Or something. Who caused this, again? The fall of humanity has really led to some interesting places.	你知道轻机枪最大的好处是什么吗？就是这玩意能一直喷。那就意味着，哪都能打，反正最后总会倒下。去狠狠干一票吧。因为很爽。或者别的什么。到底是谁把事情搞成这样的来着？人类的堕落还真把一切带到了有意思的地方。	no	no	Spray and pray	675e6c4e5f5c048d625b3120	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[Shots]	Quest[target=675e6bc9e4c92c46a57ef4ea; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6c4e5f5c048d625b3120 name	675e6c4e5f5c048d625b3120	name	quest_text	Spray and pray	扫射祈祷	no	no	Spray and pray	675e6c4e5f5c048d625b3120	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[Shots]	Quest[target=675e6bc9e4c92c46a57ef4ea; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6c4e5f5c048d625b3120 successMT	675e6c4e5f5c048d625b3120	successMT	quest_text	300 new holes were created. Do what you will with this information. Just know that He is watching.	又多了300个新窟窿。随你怎么理解这个信息吧。只要记住，祂在看着。	no	no	Spray and pray	675e6c4e5f5c048d625b3120	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[Shots]	Quest[target=675e6bc9e4c92c46a57ef4ea; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6c8b2f7bd46d0b83b941 acceptMT	675e6c8b2f7bd46d0b83b941	acceptMT	quest_text	Back when he was cool...	那会儿他还挺酷的……	no	no	Tachanka style	675e6c8b2f7bd46d0b83b941	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]	Quest[target=675e6c4e5f5c048d625b3120; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6c8b2f7bd46d0b83b941 description	675e6c8b2f7bd46d0b83b941	description	quest_text	Have you ever tried mounting those things? They're so heavy, having something to rest is on should be quite useful to you... go give it a try.	你试过把那些家伙架起来打吗？它们太重了，找个东西垫着对你肯定有用……去试试。	no	no	Tachanka style	675e6c8b2f7bd46d0b83b941	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]	Quest[target=675e6c4e5f5c048d625b3120; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6c8b2f7bd46d0b83b941 name	675e6c8b2f7bd46d0b83b941	name	quest_text	Tachanka style	Tachanka 风格	no	no	Tachanka style	675e6c8b2f7bd46d0b83b941	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]	Quest[target=675e6c4e5f5c048d625b3120; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6c8b2f7bd46d0b83b941 successMT	675e6c8b2f7bd46d0b83b941	successMT	quest_text	Much less recoil, less stamina usage... it does leave you stationary, but that's ok sometimes! Just hope they don't have a grenade and you're fine.	后坐力小多了，体力消耗也更低……确实会把你钉在原地，但有时候这完全没问题！只要他们手里没雷，你就安全。	no	no	Tachanka style	675e6c8b2f7bd46d0b83b941	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]	Quest[target=675e6c4e5f5c048d625b3120; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6c945c3f87aef8315448	675e6c945c3f87aef8315448		condition_or_misc	Kill 30 enemies while mounted with an LMG	使用轻机枪在架枪状态下击杀30名敌人	no	no	Tachanka style	675e6c8b2f7bd46d0b83b941	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination				AvailableForFinish	CounterCreator[kills(target=Any,value=1,distance=5555,daytime=0-0)]		
Guiding_Light	SkillLoc\Combat\en.json	675e6ccb713a4e51b21ff53d acceptMT	675e6ccb713a4e51b21ff53d	acceptMT	quest_text	I should bring proper ammo for this...	这次得带点像样的弹药……	no	no	Shopping for stripes	675e6ccb713a4e51b21ff53d	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[kills(target=Savage,value=1,weapon=5beed0f50db834001c062b12)]	Quest[target=675e6c8b2f7bd46d0b83b941; status=4]					
Guiding_Light	SkillLoc\Combat\en.json	675e6ccb713a4e51b21ff53d description	675e6ccb713a4e51b21ff53d	description	quest_text	You know who else uses an LMG around here? Killa. That name is feared everywhere, so I've heard. You should have nothing to fear, being unable to die. Go knock him out, with his own weapon.	你知道这附近还有谁在用轻机枪吗？Killa。听说这个名字到哪都让人害怕。可你没什么好怕的，反正你也死不透。去狠狠干掉他，用他自己的武器。	no	no	Shopping for stripes	675e6ccb713a4e51b21ff53d	C:\Games\SPT-4.0\SPT\user\mods\GuidingLight\db\CustomQuests\Guiding_Light\Quests\SkillQuests\Combat\LMG_quests.json	Elimination	CounterCreator[kills(target=Savage,value=1,weapon=5beed0f50db834001c062b12)]	Quest[target=675e6c8b2f7bd46d0b83b941; status=4]					
